"division","station_name","station_names","latitude","longitude","lines","comment"
부산,하단,{하단},35.1062385683347,128.966786546793,{1호선},
부산,호포,{호포},35.2808327093335,129.017518090893,{2호선},
부산,화명,{화명},35.2357925046576,129.01386233425,{2호선},
부산,가야대,{가야대},35.2668151307555,128.864973471686,{부산김해경전철},
부산,개운포,{개운포},35.50786782920172,129.32123387577892,{동해선},
부산,금련산,{금련산},35.14969257761234,129.11096146101232,{2호선},
부산,남산정,"{남산정,부산폴리텍대학}",35.21332375652248,129.02375291133384,{3호선},
부산,남양산,"{남양산,범어}",35.3254476866423,129.019413640564,{2호선},
부산,동대신,{동대신},35.11032054771603,129.0177333285286,{1호선},
부산,동의대,{동의대},35.1540609901883,129.032596868027,{2호선},
부산,물만골,{물만골},35.1767970911539,129.0857095864,{3호선},
부산,박물관,{박물관},35.239940950835155,128.87191408119506,{부산김해경전철},
부산,범내골,{범내골},35.1473134465248,129.05924810527,{1호선},
부산,범어사,{범어사},35.27306328395934,129.09264111025075,{1호선},
부산,벡스코,{벡스코},35.1712399344204,129.136705372019,"{2호선,동해선}",
부산,부산대,{부산대},35.22964948660202,129.08942537773808,{1호선},
부산,부산진,{부산진},35.12779789319554,129.04786649362282,{1호선},
부산,서대신,{서대신},35.11032054771603,129.0177333285286,{1호선},
부산,신장림,{신장림},35.0747429522444,128.976593289614,{1호선},
부산,영산대,{영산대},35.22559607721028,129.14611605582886,{4호선},
부산,온천장,"{온천장,우리들병원}",35.2202705693472,129.086435133803,{1호선},
부산,윗반송,{윗반송},35.2323946024307,129.15375363540113,{4호선},
부산,인제대,{인제대},35.1532421422541,129.020568202069,{부산김해경전철},
부산,자갈치,{자갈치},35.097195508119285,129.0260699211048,{1호선},
부산,장신대,{장신대},35.2595208230408,128.86720149363,{부산김해경전철},
부산,지게골,{지게골},35.1355628667805,129.074424176843,{2호선},
부산,충렬사,{충렬사},35.20028345958105,129.09788161135464,{4호선},
부산,태화강,{태화강},35.538309114564576,129.3538161395219,{동해선},
부산,해운대,{해운대},35.1636479638612,129.158897240251,{2호선},
부산,경성대·부경대,{경성대·부경대},35.1376003833537,129.100519243797,{2호선},
부산,강서구청,{강서구청},35.2111798817286,128.981986450565,{3호선},
부산,김해대학,{김해대학},35.22899663473,128.915582461774,{부산김해경전철},
부산,김해시청,{김해시청},35.2271218680623,128.890387960522,{부산김해경전철},
부산,다대포항,{다대포항},35.0576775626584,128.971306868032,{1호선},
